key,value,label,emerlabel,version,sent1,num
topic10,3.0351,full screen; chrome cast; past month,0,12.07,1: every_time i try to watch a video i get a message say;<br>2: but then i keep get error message on every video i try to watch;<br>3: the app update and now none_of the video play i keep get an_error message that say something go_wrong and i can't scrub_through the video to try and get it to play;<br>,30
topic10,1.461286,gray screen; nothing happen; wrong tap,0,12.09,1: keep say something go_wrong tap to try again everytime i try and watch a video it so stupid and i'm about to delete the app;<br>2: every_time i click on a video it say something go_wrong tap to retry;<br>3: every_time i try to go and watch any video on my ipad it always say sorry something go_wrong;<br>,31
topic10,1.393547,major bug; network setting; close caption,0,12.1,1: so i've have youtube for about a year and i have no problem until now i try to watch a video but the screen freeze and then say something go_wrong tap to retry i've tap it but it say the same_thing;<br>2: the app keep say something go_wrong whenever i try to watch a video;<br>3: every_time i try to watch a video it say something go_wrong;<br>,32
topic10,2.115279,nothing wrong; something wrong; error occur,0,12.11,1: every_time i try to play a video it keep say something go_wrong tap to retry even_though there be nothing_wrong with it;<br>2: i can not play any video just keep say something go_wrong tap to try again;<br>3: a stupid message say something go_wrong tap to retry be show every_time i click on a video;<br>,33
topic11,2.315156,half decent; constant buffer; playback error,0,11.07,1: youtube be the only thing that would make it a lot_of fun to use it for a few_year back on my way home from work to be the first half of the day before i get a follow back on my way home from work to be the first_place i love the fact_that the government have a lot_of money and the rest of the year before that be not the same_thing to say i have a great way of the day before i get a follow back please i love you but i hate you please get my number;<br>2: youtube make plenty just on advertisement but now youtube_red exist which try to make us pay_13 a month for feature on the app that have be free ever_since youtube come to existence;<br>3: youtube be a good app and i don't really have any problem except for the constant_buffer in not so great wifi understandable but please make an update where you can still hear music when you come off the app that would make it so_much better;<br>,1
topic11,1.838182,split screen; binge watch; front page,0,11.1,1: nobody want stupid youtube_red which be the only reason you'll do split_screen but not pip;<br>2: you think they could spend <digit> grand to get a great programmer to make this hunk_of crap work_properly;<br>3: have you think about the people_who would like those same feature;<br>,2
topic11,1.577035,spend money; auto play; restrict mode,0,11.11,1: but i think people shouldn't pay for it cause some people like me don't want to spend_money;<br>2: my youtube app be not work it won't how up on my phone even when i update it and it not let_me get to it from google but it will let_me look stuff up;<br>3: i get that it how people make money but it too_much;<br>,3
topic11,2.108364,month trial; credit card; navigation bar,0,11.13,1: y way to get back to browse be to close the app via the app switcher;<br>2: you're_gonna have to go all the way back to the search page and follow the trail of link to get back;<br>3: can you_guy make it so you don't need a credit_card to get the free one month_trial for youtube_red;<br>,4
topic11,5.109476,home screen; large thumbnail; bring back,0,11.15,1: first of all the home_screen be to big next i don't like how you have to pay for youtube_red i think it should come with the update the good thing be;<br>2: there be only one thing that could make it better;<br>3: now it just look like a bunch_of promote stuff mix a small random potpourri of thing you've either see before or be make by people whose stuff you've watch before;<br>,5
topic11,1.559445,orientation lock; add custom thumbnail; search result,0,11.17,1: i would change my one star to five if you would give me a back button;<br>2: i love this app without this app my channel would not exist my friend recently subscribe to me i check two_day later and my subscriber number still hasn't change help plz;<br>3: to make the feature hide please change this back google;<br>,6
topic11,1.264149,fall asleep; power button; creator studio,0,11.18,1: there be nothing that my phone doesn't have to let this work;<br>2: i get my phone only 3_month_ago so it defiantly not my phone;<br>3: at first i figure it be my phone so go through warranty and get a new one iphone_6s_plus it still happen;<br>,7
topic11,1.900663,try uninstalling; black bar; auto play,0,11.19,1: that cardboard thing be back and i be still not go to use it;<br>2: then i try_uninstalling instal it back to see if it work better but guess what it still the same;<br>,8
topic11,1.501256,battery usage; several time; live stream,0,11.21,1: so i tap the back button on my phone screen and it buffer;<br>2: have to turn_off phone to get the app to work;<br>3: so i get youtube_red and it work it say that i have it and that it want me to check out some stuff;<br>,9
topic11,1.729019,side bar; rice gum; extra charge,0,11.23,1: google have to get more money by make youtube not work so they could probably put youtube_red user in debt;<br>2: this app be great and all it work well but it doesn't get 5_star for this reason;<br>3: don't get youtube_red because the company want money;<br>,10
topic11,1.281421,apple store; biggest waste; enjoyable experience,0,11.25,1: well i will get to the multietasking later but youtube need to fix bug like not be allow to leave video like when the button freeze;<br>2: youtube have make great improvement to youtube include various bug fix;<br>3: i think that google with all the money they have should be able to fix bug and increase performance a lot more_than right_now;<br>,11
topic11,3.472624,phone sideways; auto play; full screen,0,11.28,1: the you app hand a lot ahead for it but somethings need to be fix the next video button be place wrong so when since i have big finger instead_of press play i press the forward button and another thing be rat when there be like a minute leave it skip to the end and i can't see the rest it get quiet annoy;<br>2: i really love youtube don't get me wrong but there just one thing that really need to be fix;<br>3: please make the thumbnail smaller again or give_us the option of choose which size we would want please;<br>,12
topic11,4.181691,volume bar; ten second; home screen,0,11.3,1: plus one other bug that still need to be fix people whose channel that i want to get notification from be show up;<br>2: frequently get play back error and can't be fix even on good wifi also when i try to rotate the screen it don't rotate many time it annoy after a while;<br>3: i have no easy way to get back to what i be watch;<br>,13
topic11,4.305465,comment section; jumble mess; playback issue,0,11.32,1: i think you should change the comment_section back to how it be;<br>2: please change the comment_section to the old way when it be easier to access other reply and the layout didn't look as weird;<br>3: y'all need to change the layout of it keep it that way please instead_of switch back;<br>,14
topic11,2.527847,shuffle button; night mode; sub box,shuffle button; sub box; ipad pro,11.33,1: this be a huge issue for myself personally because i have a music playlist that be nice to have shuffle so i can hear a variety_of different song;<br>2: great app except new update mess_up shuffle;<br>3: when you go into shuffle_mode and skip to the next one shuffle turn_off;<br>,15
topic11,2.828094,famous youtubers; big mistake; curse word,0,11.34,1: change the rule back people_who be famous off of youtube have no job now because of you already have a kid youtube be fun until you change the freak rule people use youtube to talk_about there life and people with depression use youtube to feel good about there self and now people_who cuss and stuff be get there video take down and most of the famous_youtubers be delete there channel those youtubers make a lot_of people happy and now since the new rule youtube be not the same anymore just change the rule and make youtube fun again;<br>2: youtube be terrible now and it because of the recent_update to the term and service and it be affect a lot_of people life the youtubers that make us happy through tough time be get shut_down because of this big_mistake you_guy have make plz_fix;<br>3: lot_of youtubers rely_on the money they get so they can live off of it;<br>,16
topic11,4.657403,comment section; stability improvement; creative idea,0,11.35,1: everything with the app be good for the most_part except for one ridiculous thing that didn't need to be fix and that nobody want;<br>2: google i know you be great people and all but make our life more enjoyable by fix this app;<br>3: and i'm_sure you know what other thing you need to fix;<br>,17
topic11,3.95994,black screen; take age; comment section,0,11.38,1: the thing that you need to fix be that once i want to clear my history;<br>2: but i feel google isn't listen to what need to be change for the whole website for everybody all these update be just try to make thing work for red subscriber;<br>3: they will continue to add and change useless thing and ignore the huge issue;<br>,18
topic11,1.899383,scary movie; content provider; search history,0,11.39,1: whenever i want to watch a certain video;<br>2: every_time i want to watch a video it show add of scary_movie like ouija the origin of evil and my sibling and i be very much uncomfortable to watch it on youtube;<br>3: now the good and bad be mix_up because i can no_longer remove video from my watch history;<br>,19
topic11,2.462607,technical issue; full screen; keep glitching,0,11.41,1: there be so many bug and sometimes it get so annoy i don't even want to watch video anymore;<br>2: i be have so many technical_issue with this and i be completely feed_up at this point one of the hugest issue be that there be so many_ad in the video normally this wouldn't be a problem but it be become a nuisance because half the time the ad will not load because i can't_figure_out an ad that it want to put on the video this have cause me to constantly get out of the app the other issue that i'm have be a moral one the ad that they put on here i do not appreciate i do not celebrate halloween or any holiday for that matter and i find it absolutely_terrible that i have to sit through an ad of the ouija_board and thing that i do not approve of spiritually i know that a lot_of people won't care but it be really disturb me personally i would really like it if youtube can censor certain ad because i don't find it of her for it although i really do like creepy thing i do not appreciate demonic thing and i know that sound stupid but i don't_care;<br>3: when i search stuff and more and more it annoy it stay there and i wanna get it remove private stuff i do but i don't want anyone to see it you know what i mean;<br>,20
topic11,1.56467,control center; common sense; bull crap,0,11.43,1: this app be amaze i love it and you will to it a great way to watch other thing people share;<br>2: when connect to wifi app think there no connection then i have to use cellular_data to make it work other_than that it can be a great app;<br>3: it isn't like it use to be people swear and so inappropriate thing;<br>,21
topic11,2.452395,highest resolution; double tap; older device,0,11.45,1: you didn't make everything easier to find and use you make it harder and ugly;<br>2: use to be such an amaze app until they make the video slow as can be and make you pay money to play it in your background when that use to be free;<br>3: and i know that the youtubers themselves put the add on there to make money;<br>,22
topic11,1.524077,tube red; certain part; text box,0,11.47,1: i love youtube it make people happy;<br>2: this be so amaze the only thing be for you tube_red it should not be so_much or just allow youtube with wifi but overall this i use everyday and amaze love it thank you for make this app;<br>3: many people hear be i work have distasteful review on this apps new version;<br>,23
topic11,3.297886,cellular network; third party apps; sub fee,0,11.47.1,1: so i decide to delete the app and restart my phone and try to re_download it;<br>2: if i want to mirror the entire content of my phone to my tv i would use that button to do so;<br>3: i've try restart my phone but nothing have change;<br>,24
topic11,2.106799,finger swipe; mumbo jumbo; unlimited data,0,11.49,1: youtube use to be amaze and it still be but you have make it worse now it won't stop buffer and people keep lose sub and you make it to where you have to have like and not view to get money what_happend why be you try to get_rid_of us we love youtube but it seem like you don't please make youtube great again i want to be a youtuber but with all these change i think it be close to impossible so please youtube go_back to normal;<br>2: just make the app free like it use to be and if y'all want to make movie or whatever make the movie cost_money;<br>3: so i don't_understand_why i should have to pay money for something that never use to happen;<br>,25
topic11,1.594428,save battery life; adjust volume; 3rd party apps,0,12.03,1: why change the layout again now we have to get use to another new one;<br>2: as_soon_as i get use to the change;<br>3: once we get use to one interface it change again;<br>,26
topic11,2.569215,little bite; mobile device; favorite youtubers,0,12.04,1: i also think the app help teenager and people anywhere from the age <digit> <digit> make a little_bite of money to help them economically;<br>2: i mean the one now be great but i have an old phone and now that my brother delete youtube off my phone i can't get it back because it <digit> and older and my phone be so old i don't wen have siri so please make an acceptable version for people with older phone like me;<br>3: worse yet i wouldn't be surprise to hear it be a way to make more money or convince people that youtube_red be worth the money;<br>,27
topic11,1.480625,take awhile; movie trailer; background refresh,0,12.05,1: i also like how so many people decide to imply their whole live to this app and make a live off of it;<br>2: i want to see the channel i'm already subscribe to;<br>3: youtube be my go to app for everything i want to know see;<br>,28
topic11,2.047684,lowest quality; volume rocker; chrome cast,0,12.06,1: seem more like youtube be actually try to get people to stop use their service;<br>2: i be unsubbed_from all my_favorite channel all my watch_later vids go all my playlist go subscribe to people i unsubscribed to a year_ago;<br>3: you can also learn a few thing from math antic all the way to matthew santoro which both be totally cool and you should check their channel out;<br>,29
topic11,2.377937,nothing wrong; personal opinion; social medium,0,12.07,1: if it ain't_break dont fix it plz make it so that the button to change the quality open the big gui in the centre or the screen so it easier for people with big finger that and it just more convenient and plz stop change thing to make them better news flash your not help anyone;<br>2: the only thing i would like to be change be the price of youtube_red per_month;<br>3: i would say that everything be function well but i really want there be to be an update where you can change the quality of the video you be watch like computer and android phone can;<br>,30
topic11,2.927306,internet connection; double tap; cellular network,0,12.09,1: use to love it but now it suggest thing i could care_less about and they be constantly change the dang layout that it make it impossible to get comfortable and fall in love with a particular update;<br>2: we only use 3d_touch for <digit> thing;<br>3: i just get a free subscription to youtube_red and then it charge me <digit>;<br>,31
topic11,1.289336,background playback; subscribe channel; content creator,0,12.1,1: i love this app i have it for 2_year now and it help_me a lot because i be a very weird person and before find out this app i think i be the only weird person but i find so many people just like me and it make me feel not alone it make me feel happy and glad;<br>2: i love this app to watch all of the channel i be subscribe to except for a recent_update have make me dislike this app;<br>3: i appreciate the other change make to the app;<br>,32
topic11,1.313213,free trial; front page; highest quality,0,12.11,1: you're also scar off people that be at_least use thing fairly;<br>2: i think i already use my free_trial for youtube_red;<br>3: fucc_u y'all fuccen succ with ur stupid as fuccen retard add fucc_u make every thing worse after i think u couldn't but u do n will continue do so haha;<br>,33
